date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-05-08 13:30:00,60,0,25.100,39.223,27.567,31.890,26.100,38.400,25.100,37.500,23.200,41.490,27.310,1.000,23.890,36.090,24.613,38.496,23.100,41.560,24.950,751.750,38.000,4.000,40.000,9.550,23.813,23.813
2016-05-08 13:40:00,60,0,25.100,39.030,27.427,31.963,26.171,38.400,25.100,37.500,23.260,41.097,27.421,1.000,23.890,35.954,24.700,38.093,23.100,41.433,25.067,751.733,36.667,4.000,40.000,9.100,37.072,37.072
2016-05-08 13:50:00,50,0,25.100,38.845,27.390,31.963,26.200,38.290,25.100,37.363,23.290,40.293,27.600,1.000,23.890,35.592,24.790,37.500,23.100,41.260,25.183,751.717,35.333,4.000,40.000,8.650,40.551,40.551
2016-05-08 14:00:00,60,0,25.100,38.663,27.323,31.890,26.186,38.290,25.100,37.230,23.357,39.567,27.983,1.000,23.890,35.400,24.764,37.367,23.100,41.067,25.300,751.700,34.000,4.000,40.000,8.200,11.801,11.801
2016-05-08 14:10:00,60,0,25.100,38.530,27.167,31.927,26.160,38.236,25.100,37.163,23.390,39.100,28.140,1.000,23.934,35.196,24.772,37.134,23.100,40.790,25.200,751.633,33.833,4.000,40.000,8.050,8.245,8.245
2016-05-08 14:20:00,50,0,25.100,38.363,27.100,32.000,26.200,38.200,25.100,37.090,23.390,38.767,27.896,1.000,23.934,34.960,24.726,37.090,23.100,40.790,25.100,751.567,33.667,4.000,40.000,7.900,47.216,47.216
2016-05-08 14:30:00,60,0,25.100,38.230,27.000,32.090,26.140,38.090,25.100,36.967,23.427,38.460,27.736,1.000,24.000,34.700,24.700,36.960,23.100,40.760,25.000,751.500,33.500,4.000,40.000,7.750,32.755,32.755
2016-05-08 14:40:00,50,0,25.100,38.060,26.927,31.763,26.200,38.090,25.100,36.900,23.500,38.000,27.910,1.000,24.000,34.580,24.751,36.739,23.100,40.567,24.900,751.433,33.333,4.000,40.000,7.600,29.241,29.241
2016-05-08 14:50:00,60,0,25.100,37.933,26.857,31.700,26.200,38.039,25.100,36.790,23.500,37.767,27.978,1.000,24.000,34.356,24.810,36.436,23.100,40.363,24.800,751.367,33.167,4.000,40.000,7.450,16.946,16.946
2016-05-08 15:00:00,40,0,25.167,37.760,26.790,31.700,26.200,38.000,25.100,36.730,23.567,37.227,27.921,1.000,24.000,34.145,24.890,36.096,23.100,40.230,24.700,751.300,33.000,4.000,40.000,7.300,30.123,30.123
2016-05-08 15:10:00,50,0,25.167,37.700,26.700,31.700,26.157,37.971,25.033,36.663,23.600,36.863,28.040,1.000,24.000,33.894,24.890,35.656,23.100,40.000,24.650,751.250,33.000,4.000,40.000,7.250,24.628,24.628
2016-05-08 15:20:00,50,0,25.133,37.560,26.700,31.633,26.200,37.940,25.033,36.530,23.698,36.023,28.114,1.000,24.000,33.656,24.890,35.590,23.100,39.860,24.600,751.200,33.000,4.000,40.000,7.200,45.641,45.641
2016-05-08 15:30:00,50,0,25.200,37.433,26.667,31.567,26.200,37.943,25.067,36.467,23.790,35.227,28.218,1.000,24.000,33.470,24.890,35.596,23.100,39.645,24.550,751.150,33.000,4.000,40.000,7.150,47.097,47.097
2016-05-08 15:40:00,50,0,25.133,37.260,26.533,31.567,26.200,37.900,25.000,36.327,23.890,34.900,28.290,1.000,24.000,33.194,24.890,35.369,23.100,39.363,24.500,751.100,33.000,4.000,40.000,7.100,36.193,36.193
2016-05-08 15:50:00,60,0,25.200,37.127,26.500,31.550,26.200,37.869,25.100,36.200,23.890,34.500,28.236,1.000,24.060,32.960,24.890,35.254,23.100,39.230,24.450,751.050,33.000,4.000,40.000,7.050,28.397,28.397
2016-05-08 16:00:00,60,0,25.200,37.000,26.390,31.600,26.200,37.754,25.033,36.200,24.000,34.290,28.200,1.000,24.043,32.809,24.890,35.000,23.100,39.060,24.400,751.000,33.000,4.000,40.000,7.000,42.420,42.420
2016-05-08 16:10:00,50,0,25.133,36.933,26.390,31.600,26.200,37.726,25.000,36.060,24.067,34.030,28.150,1.000,24.000,32.516,24.890,34.520,23.100,38.933,24.683,750.983,32.667,4.000,40.000,7.083,45.883,45.883
2016-05-08 16:20:00,60,0,25.133,36.790,26.290,31.500,26.200,37.700,25.000,35.975,24.100,33.400,28.120,1.000,24.050,32.367,24.969,34.096,23.100,38.663,24.967,750.967,32.333,4.000,40.000,7.167,13.124,13.124
2016-05-08 16:30:00,50,0,25.133,36.730,26.290,31.427,26.200,37.700,25.000,35.900,24.100,33.260,27.879,1.000,24.083,32.163,24.890,33.960,23.100,38.530,25.250,750.950,32.000,4.000,40.000,7.250,19.215,19.215
2016-05-08 16:40:00,60,0,25.167,36.590,26.200,31.427,26.200,37.590,25.000,35.790,24.167,33.233,27.620,1.000,24.100,31.950,24.876,34.100,23.100,38.400,25.533,750.933,31.667,4.000,40.000,7.333,22.127,22.127
2016-05-08 16:50:00,50,0,25.100,36.530,26.200,31.500,26.251,37.577,25.000,35.730,24.100,33.100,27.094,1.000,24.100,31.812,24.830,34.236,23.100,38.327,25.817,750.917,31.333,4.000,40.000,7.417,31.491,31.491
2016-05-08 17:00:00,70,0,25.133,36.363,26.100,31.390,26.236,37.500,25.000,35.627,24.100,33.100,26.814,1.000,24.100,31.700,24.790,34.296,23.100,38.200,26.100,750.900,31.000,4.000,40.000,7.500,14.195,14.195
2016-05-08 17:10:00,50,0,25.200,36.230,26.100,31.390,26.200,37.500,25.000,35.627,24.100,32.827,26.945,1.000,24.100,31.560,24.790,34.460,23.100,38.067,26.033,750.850,29.833,4.500,40.000,6.850,35.492,35.492
2016-05-08 17:20:00,60,0,25.150,36.145,26.067,31.390,26.236,37.400,25.000,35.560,24.230,32.460,27.100,1.000,24.100,31.456,24.739,34.400,23.100,37.967,25.967,750.800,28.667,5.000,40.000,6.200,1.924,1.924
2016-05-08 17:30:00,60,0,25.100,36.000,26.000,31.390,26.290,37.384,25.000,35.433,24.357,31.927,27.180,1.000,24.100,31.274,24.718,34.300,23.100,37.900,25.900,750.750,27.500,5.500,40.000,5.550,27.636,27.636
2016-05-08 17:40:00,60,0,25.100,35.933,25.963,31.223,26.290,37.272,25.000,35.363,24.390,31.097,26.928,1.000,24.057,30.843,24.726,33.796,23.100,37.900,25.833,750.700,26.333,6.000,40.000,4.900,46.106,46.106
2016-05-08 17:50:00,40,0,25.100,35.760,25.890,30.823,26.290,37.200,25.000,35.230,24.390,30.890,26.600,1.000,24.060,30.558,24.700,33.656,23.100,37.827,25.767,750.650,25.167,6.500,40.000,4.250,5.910,5.910
2016-05-08 18:00:00,60,0,25.100,35.627,25.790,30.760,26.290,37.200,24.963,35.163,24.427,30.600,26.500,1.000,24.050,30.323,24.643,33.326,23.100,37.700,25.700,750.600,24.000,7.000,40.000,3.600,3.485,3.485
2016-05-08 18:10:00,40,0,25.100,35.500,25.790,30.700,26.290,37.200,24.890,35.030,24.427,30.533,26.437,1.000,24.080,30.178,24.600,33.056,23.100,37.627,25.600,750.600,24.500,6.667,38.167,3.767,29.615,29.615
2016-05-08 18:20:00,50,0,25.100,35.433,25.760,30.700,26.290,37.178,24.890,34.967,24.500,30.293,26.340,1.000,24.040,29.958,24.600,33.090,23.100,37.560,25.500,750.600,25.000,6.333,36.333,3.933,41.947,41.947
2016-05-08 18:30:00,40,0,25.100,35.363,25.700,30.700,26.251,37.064,24.890,34.900,24.500,30.033,26.290,1.000,24.071,29.833,24.600,33.121,23.100,37.500,25.400,750.600,25.500,6.000,34.500,4.100,1.480,1.480
2016-05-08 18:40:00,50,0,25.100,35.290,25.700,30.667,26.290,37.054,24.890,34.790,24.500,29.857,26.330,1.000,24.100,29.790,24.600,33.200,23.100,37.467,25.300,750.600,26.000,5.667,32.667,4.267,23.676,23.676
2016-05-08 18:50:00,60,0,25.100,35.260,25.700,30.667,26.239,36.914,24.890,34.730,24.550,29.815,26.390,1.000,24.100,29.790,24.600,33.184,23.100,37.400,25.200,750.600,26.500,5.333,30.833,4.433,47.400,47.400
2016-05-08 19:00:00,50,0,25.100,35.200,25.600,30.730,26.200,36.834,24.890,34.700,24.500,30.030,26.162,1.000,24.100,29.790,24.540,33.134,23.100,37.327,25.100,750.600,27.000,5.000,29.000,4.600,30.089,30.089
2016-05-08 19:10:00,60,0,25.033,35.163,25.600,30.790,26.200,36.726,24.890,34.627,24.463,30.167,25.656,1.000,24.100,29.790,24.500,33.121,23.100,37.327,24.883,750.600,27.833,4.833,30.833,4.833,30.413,30.413
2016-05-08 19:20:00,50,0,25.033,35.090,25.533,30.857,26.200,36.590,24.890,34.700,24.323,30.293,25.096,1.000,24.100,29.890,24.500,33.440,23.100,37.400,24.667,750.600,28.667,4.667,32.667,5.067,13.358,13.358
2016-05-08 19:30:00,50,0,25.000,35.090,25.500,30.927,26.200,36.500,24.963,34.700,24.260,30.957,24.462,1.000,24.071,29.997,24.500,33.753,23.100,37.500,24.450,750.600,29.500,4.500,34.500,5.300,32.182,32.182
2016-05-08 19:40:00,60,0,25.000,35.090,25.500,31.000,26.143,36.500,24.890,34.645,24.200,31.897,23.718,1.000,24.000,30.236,24.456,34.080,23.100,37.560,24.233,750.600,30.333,4.333,36.333,5.533,10.937,10.937
2016-05-08 19:50:00,90,10,25.000,35.157,25.390,31.360,26.100,36.440,24.890,34.790,24.200,33.323,23.290,1.000,24.014,30.611,24.421,34.454,23.100,37.627,24.017,750.600,31.167,4.167,38.167,5.767,6.476,6.476
2016-05-08 20:00:00,70,0,25.000,35.623,25.323,32.027,26.117,36.400,24.890,34.863,24.327,43.197,22.466,1.000,24.025,31.098,24.500,35.280,23.100,37.760,23.800,750.600,32.000,4.000,40.000,6.000,31.187,31.187
2016-05-08 20:10:00,90,0,25.000,36.030,25.133,32.667,26.200,36.400,24.890,34.933,24.357,43.667,21.494,1.000,24.100,32.018,24.500,36.050,23.100,37.867,23.367,750.650,33.667,4.000,40.000,6.300,49.423,49.423
2016-05-08 20:20:00,80,0,24.927,36.223,24.927,33.393,26.200,36.429,24.890,35.000,24.230,39.800,20.623,1.000,24.200,32.745,24.520,36.734,23.100,38.460,22.933,750.700,35.333,4.000,40.000,6.600,8.380,8.380
2016-05-08 20:30:00,80,10,24.890,36.590,24.760,33.633,26.200,36.500,24.890,35.127,24.100,38.460,19.774,1.000,24.200,33.183,24.600,37.293,23.167,38.963,22.500,750.750,37.000,4.000,40.000,6.900,23.509,23.509
2016-05-08 20:40:00,70,0,24.890,36.617,24.633,33.900,26.186,36.551,24.890,35.200,24.100,38.000,19.275,1.000,24.200,33.648,24.600,37.874,23.100,39.163,22.067,750.800,38.667,4.000,40.000,7.200,6.188,6.188
2016-05-08 20:50:00,80,0,24.823,36.700,24.463,34.527,26.100,36.590,24.890,35.290,24.000,37.590,18.778,1.000,24.200,34.000,24.600,38.207,23.133,39.433,21.633,750.850,40.333,4.000,40.000,7.500,26.755,26.755
2016-05-08 21:00:00,70,0,24.790,37.133,24.323,35.267,26.100,36.669,24.890,35.290,24.000,37.797,18.160,1.000,24.200,34.116,24.600,38.636,23.200,39.560,21.200,750.900,42.000,4.000,40.000,7.800,6.942,6.942
2016-05-08 21:10:00,80,0,24.790,37.527,24.167,35.833,26.100,36.790,24.890,35.400,23.963,38.267,17.797,1.000,24.200,34.293,24.629,39.529,23.133,39.790,21.000,750.967,42.667,4.000,40.000,7.833,38.221,38.221
2016-05-08 21:20:00,60,0,24.760,37.467,24.033,35.627,26.057,36.806,24.890,35.450,23.890,38.400,17.498,1.000,24.200,34.400,24.700,40.090,23.180,39.916,20.800,751.033,43.333,4.000,40.000,7.867,0.204,0.204
2016-05-08 21:30:00,50,0,24.700,37.660,24.000,36.067,26.000,36.900,24.890,35.530,23.890,38.327,17.197,1.000,24.100,34.670,24.700,40.112,23.171,39.729,20.600,751.100,44.000,4.000,40.000,7.900,21.929,21.929
2016-05-08 21:40:00,60,0,24.700,38.360,24.000,36.127,26.000,36.900,24.890,35.600,23.890,38.400,16.790,1.000,24.186,35.097,24.700,40.276,23.140,39.290,20.400,751.167,44.667,4.000,40.000,7.933,10.585,10.585
2016-05-08 21:50:00,60,0,24.700,38.633,24.100,36.060,26.000,37.027,24.890,35.670,23.857,38.560,16.641,1.467,24.200,35.376,24.700,40.429,23.129,39.399,20.200,751.233,45.333,4.000,40.000,7.967,43.103,43.103
2016-05-08 22:00:00,60,0,24.667,38.723,24.100,36.000,26.100,37.200,24.890,35.740,23.790,38.560,16.500,2.054,24.200,35.596,24.700,40.874,23.160,39.518,20.000,751.300,46.000,4.000,40.000,8.000,20.790,20.790
2016-05-08 22:10:00,60,0,24.600,38.463,24.000,35.900,26.100,37.333,24.890,35.810,23.790,38.700,16.469,2.647,24.200,35.940,24.700,41.140,23.171,39.621,19.450,751.350,48.500,3.667,40.000,8.183,12.571,12.571
2016-05-08 22:20:00,60,0,24.600,38.400,24.000,35.967,26.133,37.500,24.890,35.880,23.760,38.827,16.390,3.856,24.200,36.153,24.700,41.218,23.137,39.818,18.900,751.400,51.000,3.333,40.000,8.367,36.640,36.640
2016-05-08 22:30:00,60,0,24.600,38.400,24.000,36.127,26.200,37.560,24.890,35.950,23.700,38.967,16.239,4.967,24.200,36.456,24.657,41.350,23.200,40.000,18.350,751.450,53.500,3.000,40.000,8.550,25.330,25.330
2016-05-08 22:40:00,50,0,24.600,38.400,23.918,36.295,26.200,37.700,24.890,36.000,23.700,39.030,16.018,5.656,24.200,36.796,24.600,41.590,23.200,40.153,17.800,751.500,56.000,2.667,40.000,8.733,17.971,17.971
2016-05-08 22:50:00,60,0,24.600,38.400,23.890,36.467,26.200,37.700,24.823,35.963,23.700,39.163,15.826,6.371,24.200,37.036,24.600,41.669,23.180,40.394,17.250,751.550,58.500,2.333,40.000,8.917,8.138,8.138
2016-05-08 23:00:00,50,0,24.600,38.400,23.790,36.530,26.290,37.790,24.840,36.045,23.700,39.200,15.756,6.554,24.200,37.251,24.600,41.829,23.129,40.694,16.700,751.600,61.000,2.000,40.000,9.100,41.480,41.480
2016-05-08 23:10:00,60,0,24.600,38.400,23.790,36.590,26.290,37.790,24.857,36.060,23.700,39.200,15.677,6.740,24.200,37.576,24.580,42.018,23.200,40.790,16.800,751.617,60.333,2.167,40.000,9.017,32.103,32.103
2016-05-08 23:20:00,50,0,24.567,38.400,23.700,36.730,26.290,37.863,24.790,36.045,23.667,39.260,15.654,6.920,24.200,37.971,24.500,42.194,23.200,40.977,16.900,751.633,59.667,2.333,40.000,8.933,44.413,44.413
2016-05-08 23:30:00,60,0,24.567,38.400,23.700,36.863,26.290,37.900,24.785,36.047,23.600,39.260,15.690,7.000,24.236,38.170,24.500,42.356,23.200,41.296,17.000,751.650,59.000,2.500,40.000,8.850,24.125,24.125
2016-05-08 23:40:00,60,0,24.600,38.400,23.600,36.827,26.290,37.900,24.780,36.050,23.600,39.290,15.636,7.540,24.251,38.380,24.500,42.337,23.200,41.526,17.100,751.667,58.333,2.667,40.000,8.767,49.361,49.361
2016-05-08 23:50:00,40,0,24.533,38.400,23.600,36.967,26.290,38.000,24.775,36.053,23.600,39.290,15.753,7.649,24.236,38.554,24.500,42.272,23.200,41.790,17.200,751.683,57.667,2.833,40.000,8.683,0.838,0.838
2016-05-09 00:00:00,60,0,24.500,38.400,23.500,37.090,26.290,38.060,24.770,36.055,23.567,39.400,15.716,7.436,24.200,38.621,24.500,42.200,23.200,41.993,17.300,751.700,57.000,3.000,40.000,8.600,11.842,11.842
2016-05-09 00:10:00,50,0,24.500,38.433,23.500,37.163,26.290,38.030,24.765,36.057,23.500,39.400,15.529,7.829,24.236,38.700,24.500,42.290,23.200,42.174,17.117,751.733,57.667,2.833,40.000,8.583,28.154,28.154
2016-05-09 00:20:00,50,0,24.500,38.433,23.390,37.230,26.290,38.090,24.760,36.060,23.500,39.500,15.456,8.040,24.251,38.700,24.453,42.290,23.200,42.321,16.933,751.767,58.333,2.667,40.000,8.567,14.187,14.187
2016-05-09 00:30:00,50,0,24.500,38.500,23.390,37.290,26.290,38.127,24.755,36.062,23.500,39.500,15.377,8.536,24.290,38.700,24.434,42.254,23.200,42.500,16.750,751.800,59.000,2.500,40.000,8.550,0.465,0.465
2016-05-09 00:40:00,60,0,24.500,38.500,23.390,37.433,26.290,38.200,24.750,36.065,23.500,39.500,15.300,9.063,24.290,38.726,24.421,42.251,23.200,42.653,16.567,751.833,59.667,2.333,40.000,8.533,23.565,23.565
2016-05-09 00:50:00,60,0,24.500,38.500,23.323,37.500,26.290,38.200,24.745,36.068,23.500,39.500,15.313,8.970,24.290,38.700,24.434,42.036,23.200,42.812,16.383,751.867,60.333,2.167,40.000,8.517,4.677,4.677
2016-05-09 01:00:00,50,0,24.500,38.500,23.290,37.627,26.290,38.200,24.740,36.070,23.500,39.590,15.497,7.929,24.290,38.710,24.406,41.797,23.200,42.997,16.200,751.900,61.000,2.000,40.000,8.500,3.604,3.604
2016-05-09 01:10:00,70,0,24.500,38.500,23.230,37.627,26.323,38.200,24.735,36.072,23.427,39.590,15.600,7.674,24.290,38.590,24.390,41.516,23.290,43.334,16.100,751.883,61.167,2.000,40.000,8.483,27.450,27.450
2016-05-09 01:20:00,50,0,24.500,38.500,23.200,37.627,26.390,38.200,24.730,36.075,23.463,39.560,15.527,7.770,24.290,38.554,24.390,41.400,23.239,43.470,16.000,751.867,61.333,2.000,40.000,8.467,6.470,6.470
2016-05-09 01:30:00,60,0,24.463,38.560,23.200,37.700,26.390,38.200,24.725,36.078,23.390,39.500,15.390,7.012,24.290,38.526,24.390,41.290,23.218,43.652,15.900,751.850,61.500,2.000,40.000,8.450,48.261,48.261
2016-05-09 01:40:00,60,0,24.390,38.500,23.200,37.730,26.390,38.200,24.720,36.080,23.390,39.500,15.326,6.369,24.290,38.536,24.390,41.137,23.251,43.881,15.800,751.833,61.667,2.000,40.000,8.433,33.968,33.968
2016-05-09 01:50:00,60,0,24.390,38.500,23.125,37.790,26.390,38.200,24.715,36.083,23.390,39.500,15.190,6.000,24.290,38.456,24.330,40.980,23.290,44.090,15.700,751.817,61.833,2.000,40.000,8.417,8.224,8.224
2016-05-09 02:00:00,50,0,24.390,38.500,23.100,37.790,26.390,38.200,24.710,36.085,23.390,39.433,15.099,6.210,24.290,38.420,24.290,40.869,23.290,44.153,15.600,751.800,62.000,2.000,40.000,8.400,34.920,34.920
2016-05-09 02:10:00,60,0,24.390,38.500,23.000,37.700,26.390,38.200,24.705,36.087,23.390,39.400,15.000,6.212,24.290,38.564,24.350,40.656,23.290,44.218,15.550,751.783,61.667,2.000,40.000,8.267,36.875,36.875
2016-05-09 02:20:00,60,0,24.390,38.433,23.000,37.760,26.390,38.200,24.700,36.090,23.390,39.400,15.000,6.526,24.290,38.554,24.290,40.577,23.290,44.321,15.500,751.767,61.333,2.000,40.000,8.133,12.055,12.055
2016-05-09 02:30:00,60,0,24.390,38.400,23.000,37.790,26.390,38.230,24.700,36.127,23.390,39.290,14.890,6.650,24.290,38.443,24.290,40.500,23.290,44.500,15.450,751.750,61.000,2.000,40.000,8.000,31.386,31.386
2016-05-09 02:40:00,50,0,24.390,38.400,23.000,37.863,26.390,38.222,24.700,36.200,23.390,39.363,14.890,6.810,24.290,38.378,24.290,40.526,23.290,44.556,15.400,751.733,60.667,2.000,40.000,7.867,32.325,32.325
2016-05-09 02:50:00,50,0,24.390,38.400,22.890,37.900,26.390,38.200,24.693,36.200,23.390,39.290,14.912,6.898,24.290,38.226,24.290,40.400,23.290,44.666,15.350,751.717,60.333,2.000,40.000,7.733,9.661,9.661
2016-05-09 03:00:00,50,0,24.390,38.400,22.890,37.900,26.390,38.200,24.686,36.200,23.323,39.290,15.000,7.004,24.290,38.200,24.290,40.306,23.290,44.790,15.300,751.700,60.000,2.000,40.000,7.600,40.329,40.329
2016-05-09 03:10:00,60,0,24.390,38.400,22.857,37.900,26.390,38.260,24.679,36.200,23.290,39.290,15.000,7.476,24.290,38.200,24.290,40.290,23.290,44.869,15.183,751.733,60.167,2.167,40.000,7.517,1.200,1.200
2016-05-09 03:20:00,40,0,24.365,38.400,22.790,37.900,26.390,38.290,24.671,36.200,23.290,39.290,14.839,7.383,24.290,38.178,24.279,40.242,23.330,45.000,15.067,751.767,60.333,2.333,40.000,7.433,24.433,24.433
2016-05-09 03:30:00,50,0,24.290,38.400,22.790,38.000,26.390,38.290,24.664,36.200,23.290,39.290,14.594,7.034,24.264,38.090,24.200,40.090,23.319,45.051,14.950,751.800,60.500,2.500,40.000,7.350,1.528,1.528
2016-05-09 03:40:00,60,0,24.290,38.327,22.790,38.000,26.357,38.290,24.657,36.200,23.290,39.290,14.247,7.304,24.290,38.440,24.200,40.090,23.330,45.112,14.833,751.833,60.667,2.667,40.000,7.267,17.203,17.203
2016-05-09 03:50:00,60,0,24.290,38.400,22.760,38.000,26.290,38.290,24.650,36.200,23.290,39.290,14.154,7.876,24.290,38.443,24.200,40.039,23.290,45.200,14.717,751.867,60.833,2.833,40.000,7.183,35.522,35.522
2016-05-09 04:00:00,50,0,24.290,38.290,22.700,38.060,26.290,38.290,24.643,36.200,23.290,39.290,13.724,8.020,24.272,38.420,24.200,39.980,23.390,45.290,14.600,751.900,61.000,3.000,40.000,7.100,18.897,18.897
2016-05-09 04:10:00,60,0,24.290,38.290,22.700,38.200,26.357,38.290,24.636,36.200,23.290,39.290,13.296,8.916,24.264,38.564,24.200,39.869,23.319,45.384,14.300,751.900,62.833,2.833,40.000,7.217,4.775,4.775
2016-05-09 04:20:00,60,0,24.290,38.290,22.700,38.200,26.323,38.260,24.629,36.200,23.230,39.230,12.997,10.197,24.290,38.590,24.200,39.856,23.330,45.420,14.000,751.900,64.667,2.667,40.000,7.333,45.478,45.478
2016-05-09 04:30:00,50,0,24.290,38.290,22.600,38.230,26.390,38.260,24.621,36.200,23.200,39.200,12.654,11.390,24.290,38.577,24.100,39.790,23.319,45.526,13.700,751.900,66.500,2.500,40.000,7.450,0.014,0.014
2016-05-09 04:40:00,60,0,24.260,38.260,22.600,38.290,26.390,38.200,24.614,36.200,23.200,39.200,12.394,12.720,24.290,38.554,24.100,39.767,23.330,45.590,13.400,751.900,68.333,2.333,40.000,7.567,19.062,19.062
2016-05-09 04:50:00,60,0,24.200,38.260,22.600,38.400,26.390,38.260,24.607,36.200,23.200,39.230,11.980,14.040,24.290,38.526,24.100,39.760,23.333,45.590,13.100,751.900,70.167,2.167,40.000,7.683,30.629,30.629
2016-05-09 05:00:00,90,0,24.200,38.230,22.533,38.467,26.390,38.290,24.600,36.200,23.200,39.318,11.716,15.154,24.290,38.400,24.100,39.812,23.290,45.656,12.800,751.900,72.000,2.000,40.000,7.800,27.187,27.187
2016-05-09 05:10:00,70,0,24.200,38.763,22.500,38.690,26.323,38.290,24.600,36.200,23.200,39.400,11.571,16.847,24.290,38.443,24.100,39.900,23.290,45.700,12.367,751.967,74.167,1.833,40.000,7.800,44.572,44.572
2016-05-09 05:20:00,50,10,24.230,39.193,22.500,39.567,26.260,37.930,24.600,36.300,23.100,39.567,11.354,17.860,24.290,38.440,24.050,39.917,23.390,45.900,11.933,752.033,76.333,1.667,40.000,7.800,21.103,21.103
2016-05-09 05:30:00,60,10,24.290,39.467,22.500,39.760,26.133,37.730,24.600,36.400,23.100,39.900,11.237,19.051,24.290,38.296,24.020,39.920,23.376,45.824,11.500,752.100,78.500,1.500,40.000,7.800,39.418,39.418
2016-05-09 05:40:00,70,0,24.290,39.433,22.500,39.900,26.000,37.560,24.600,36.500,23.100,40.360,11.190,20.430,24.200,37.975,24.000,39.900,23.350,45.480,11.067,752.167,80.667,1.333,40.000,7.800,3.381,3.381
2016-05-09 05:50:00,50,0,24.357,39.500,22.500,39.967,25.927,37.167,24.600,36.400,23.100,40.693,11.190,22.319,24.200,37.790,24.000,40.080,23.390,44.824,10.633,752.233,82.833,1.167,40.000,7.800,48.662,48.662
2016-05-09 06:00:00,60,10,24.390,39.500,22.500,40.030,25.890,37.000,24.550,36.450,23.067,40.933,11.190,23.140,24.200,37.764,24.000,40.334,23.390,44.320,10.200,752.300,85.000,1.000,40.000,7.800,10.005,10.005
2016-05-09 06:10:00,40,0,24.390,39.500,22.500,40.090,25.790,37.000,24.500,36.500,23.000,41.133,11.304,23.553,24.218,37.916,24.000,40.433,23.390,43.969,10.517,752.333,84.000,1.167,38.167,7.917,10.242,10.242
2016-05-09 06:20:00,70,0,24.390,39.400,22.533,39.967,25.790,36.860,24.567,36.530,23.000,41.433,11.476,24.016,24.264,37.897,24.000,40.536,23.330,43.596,10.833,752.367,83.000,1.333,36.333,8.033,2.454,2.454
2016-05-09 06:30:00,50,0,24.390,39.400,22.600,39.900,25.790,36.790,24.500,36.590,23.000,41.633,11.769,24.824,24.200,37.554,24.000,40.500,23.333,43.296,11.150,752.400,82.000,1.500,34.500,8.150,11.758,11.758
2016-05-09 06:40:00,60,0,24.340,39.450,22.633,39.827,25.790,36.790,24.500,36.700,23.000,41.730,12.234,25.374,24.200,37.300,24.000,40.398,23.350,43.054,11.467,752.433,81.000,1.667,32.667,8.267,19.245,19.245
2016-05-09 06:50:00,50,0,24.290,39.467,22.700,39.767,25.890,36.790,24.500,36.700,23.000,41.790,12.813,25.353,24.200,37.116,24.000,40.222,23.290,42.880,11.783,752.467,80.000,1.833,30.833,8.383,33.290,33.290
2016-05-09 07:00:00,60,10,24.290,39.400,22.700,39.590,25.890,36.863,24.500,36.790,23.000,41.900,13.356,25.020,24.200,36.971,23.890,40.200,23.290,42.723,12.100,752.500,79.000,2.000,29.000,8.500,43.925,43.925
2016-05-09 07:10:00,50,0,24.290,39.400,22.760,39.530,25.890,36.900,24.500,36.790,23.000,41.967,14.029,24.657,24.100,36.790,23.890,40.200,23.304,42.454,12.583,752.500,77.500,2.000,30.833,8.667,39.415,39.415
2016-05-09 07:20:00,60,0,24.290,39.327,22.890,39.467,25.963,37.160,24.500,36.933,23.000,41.900,15.090,25.560,24.100,36.777,23.890,40.200,23.347,42.290,13.067,752.500,76.000,2.000,32.667,8.833,35.253,35.253
2016-05-09 07:30:00,60,0,24.290,39.290,22.963,39.327,26.000,37.290,24.500,37.000,23.000,41.900,16.353,20.607,24.100,36.700,23.890,40.200,23.290,42.290,13.550,752.500,74.500,2.000,34.500,9.000,1.972,1.972
2016-05-09 07:40:00,60,0,24.230,39.230,23.097,39.267,26.000,37.290,24.500,37.030,23.000,41.900,17.598,13.580,24.057,36.653,23.890,40.200,23.347,42.176,14.033,752.500,73.000,2.000,36.333,9.167,22.839,22.839
2016-05-09 07:50:00,50,0,24.230,39.200,23.623,39.067,26.100,37.260,24.500,37.090,23.000,41.900,18.666,6.057,24.040,36.440,23.890,40.156,23.390,42.045,14.517,752.500,71.500,2.000,38.167,9.333,10.940,10.940
2016-05-09 08:00:00,50,0,24.230,39.127,24.333,38.197,26.167,37.200,24.500,37.200,23.000,41.900,19.374,1.900,24.043,36.339,23.890,40.039,23.390,41.723,15.000,752.500,70.000,2.000,40.000,9.500,39.300,39.300
2016-05-09 08:10:00,70,10,24.260,39.090,24.727,37.457,26.260,37.090,24.550,37.245,23.000,41.967,19.857,1.143,24.000,36.116,23.890,39.980,23.390,41.590,15.350,752.550,68.500,2.167,40.000,9.500,12.206,12.206
2016-05-09 08:20:00,50,0,24.260,39.090,25.097,36.863,26.200,37.090,24.567,37.296,23.000,42.000,20.180,1.000,24.000,36.000,23.847,39.853,23.463,41.333,15.700,752.600,67.000,2.333,40.000,9.500,8.915,8.915
